"ENSG00000261530","XM_005263190","BTC"
"ENSG00000103540","XM_005255721","CCP110"
"ENSG00000132840","XM_005248477","BHMT2"
"ENSG00000079337","XM_005268568","RAPGEF3"
"ENSG00000149571","XM_005271702","KIRREL3"
"ENSG00000187741","XM_005256294","FANCA"
"ENSG00000187741","XM_005256295","FANCA"
"ENSG00000085788","XM_005273457","DDHD2"
"ENSG00000079337","XM_005268569","RAPGEF3"
"ENSG00000115685","XM_005247035","PPP1R7"
"ENSG00000213780","XM_005275375","GTF2H4"
"ENSG00000213780","XM_005275099","GTF2H4"
"ENSG00000213780","XM_005272799","GTF2H4"
"ENSG00000213780","XM_005249036","GTF2H4"
"ENSG00000115685","XM_005247030","PPP1R7"
"ENSG00000103005","XM_005256145","USB1"
"ENSG00000103005","XM_005256144","USB1"
"ENSG00000134243","XM_005271102","SORT1"
"ENSG00000134243","XM_005271101","SORT1"
"ENSG00000134243","XM_005271100","SORT1"
"ENSG00000186810","XM_005262256","CXCR3"
"ENSG00000115685","XM_005247032","PPP1R7"
"ENSG00000214575","XM_005272445","CPEB1"
"ENSG00000214575","XM_005272444","CPEB1"
"ENSG00000214575","XM_005272441","CPEB1"
"ENSG00000115685","XM_005247034","PPP1R7"
"ENSG00000214575","XM_005272443","CPEB1"
"ENSG00000214575","XM_005272442","CPEB1"
"ENSG00000152932","XM_005248419","RAB3C"
"ENSG00000152932","XM_005248418","RAB3C"
"ENSG00000163885","XM_005247431","CCDC37"
"ENSG00000204131","XM_005262259","NHSL2"
"ENSG00000204661","XM_005265892","C5orf60"
"ENSG00000064961","XM_005259476","HMG20B"
"ENSG00000204661","XM_005265893","C5orf60"
"ENSG00000180376","XM_005265087","CCDC66"
"ENSG00000180376","XM_005265082","CCDC66"
"ENSG00000180376","XM_005265081","CCDC66"
"ENSG00000168255","XM_005250245","POLR2J3"
"ENSG00000180376","XM_005265084","CCDC66"
"ENSG00000180376","XM_005265085","CCDC66"
"ENSG00000116885","XM_005270461","OSCP1"
"ENSG00000102287","XM_005274662","GABRE"
"ENSG00000156931","XM_005247252","VPS8"
"ENSG00000186529","XM_005259910","CYP4F3"
"ENSG00000136052","XM_005269179","SLC41A2"
"ENSG00000136052","XM_005269176","SLC41A2"
"ENSG00000136052","XM_005269177","SLC41A2"
"ENSG00000136052","XM_005269178","SLC41A2"
"ENSG00000130669","XM_005258408","PAK4"
"ENSG00000205238","XM_005277585","SPDYE2"
"ENSG00000162650","XM_005270446","ATXN7L2"
"ENSG00000156931","XM_005247253","VPS8"
"ENSG00000156931","XM_005247251","VPS8"
"ENSG00000156931","XM_005247250","VPS8"
"ENSG00000174238","XM_005256694","PITPNA"
"ENSG00000134954","XM_005271428","ETS1"
"ENSG00000077264","XM_005262135","PAK3"
"ENSG00000077264","XM_005262134","PAK3"
"ENSG00000077264","XM_005262131","PAK3"
"ENSG00000099814","XM_005267550","CEP170B"
"ENSG00000186204","XM_005260038","CYP4F12"
"ENSG00000174151","XM_005270776","CYB561D1"
"ENSG00000128011","XM_005259102","LRFN1"
"ENSG00000174151","XM_005270777","CYB561D1"
"ENSG00000174151","XM_005270775","CYB561D1"
"ENSG00000127022","XM_005265997","CANX"
"ENSG00000076242","XM_005265164","MLH1"
"ENSG00000165181","XM_005251738","C9orf84"
"ENSG00000130755","XM_005259440","GMFG"
"ENSG00000156097","XM_005271246","GPR61"
"ENSG00000151702","XM_005271464","FLI1"
"ENSG00000091732","XM_005250403","ZC3HC1"
"ENSG00000076242","XM_005265163","MLH1"
"ENSG00000076242","XM_005265162","MLH1"
"ENSG00000070770","XM_005255801","CSNK2A2"
"ENSG00000076242","XM_005265165","MLH1"
"ENSG00000091732","XM_005250402","ZC3HC1"
"ENSG00000150672","XM_005273810","DLG2"
"ENSG00000150672","XM_005273806","DLG2"
"ENSG00000084453","XM_005253477","SLCO1A2"
"ENSG00000084453","XM_005253475","SLCO1A2"
"ENSG00000084453","XM_005253474","SLCO1A2"
"ENSG00000105618","XM_005278259","PRPF31"
"ENSG00000105618","XM_005277301","PRPF31"
"ENSG00000105618","XM_005277250","PRPF31"
"ENSG00000105618","XM_005277205","PRPF31"
"ENSG00000105618","XM_005277182","PRPF31"
"ENSG00000105618","XM_005277160","PRPF31"
"ENSG00000105618","XM_005277135","PRPF31"
"ENSG00000105618","XM_005277099","PRPF31"
"ENSG00000105618","XM_005277072","PRPF31"
"ENSG00000105618","XM_005258730","PRPF31"
"ENSG00000150672","XM_005273811","DLG2"
"ENSG00000150672","XM_005273809","DLG2"
"ENSG00000150672","XM_005273807","DLG2"
"ENSG00000150672","XM_005273805","DLG2"
"ENSG00000103544","XM_005255437","C16orf62"
"ENSG00000154803","XM_005256514","FLCN"
"ENSG00000154803","XM_005256516","FLCN"
"ENSG00000154803","XM_005256515","FLCN"
"ENSG00000161021","XM_005266016","MAML1"
"ENSG00000103544","XM_005255436","C16orf62"
"ENSG00000205678","XM_005265663","TECRL"
"ENSG00000113448","XM_005248540","PDE4D"
"ENSG00000113448","XM_005248537","PDE4D"
"ENSG00000084453","XM_005253476","SLCO1A2"
"ENSG00000113448","XM_005248538","PDE4D"
"ENSG00000113448","XM_005248539","PDE4D"
"ENSG00000084453","XM_005253478","SLCO1A2"
"ENSG00000113448","XM_005248541","PDE4D"
"ENSG00000213316","XM_005265913","LTC4S"
"ENSG00000179134","XM_005259030","SAMD4B"
"ENSG00000179134","XM_005259028","SAMD4B"
"ENSG00000179134","XM_005259029","SAMD4B"
"ENSG00000004975","XM_005256503","DVL2"
"ENSG00000004975","XM_005256502","DVL2"
"ENSG00000179855","XM_005259492","GIPC3"
"ENSG00000106868","XM_005252132","SUSD1"
"ENSG00000070476","XM_005247757","ZXDC"
"ENSG00000106868","XM_005252133","SUSD1"
"ENSG00000172955","XM_005262731","ADH6"
"ENSG00000103023","XM_005255840","PRSS54"
"ENSG00000103023","XM_005255838","PRSS54"
"ENSG00000103023","XM_005255839","PRSS54"
"ENSG00000167703","XM_005256445","SLC43A2"
"ENSG00000204991","XM_005256322","SPIRE2"
"ENSG00000167703","XM_005256447","SLC43A2"
"ENSG00000166153","XM_005268628","DEPDC4"
"ENSG00000011677","XM_005274660","GABRA3"
"ENSG00000011677","XM_005274659","GABRA3"
"ENSG00000189337","XM_005245795","KAZN"
"ENSG00000197893","XM_005269864","NRAP"
"ENSG00000119535","XM_005270493","CSF3R"
"ENSG00000188076","XM_005252804","SCGB1C1"
"ENSG00000147684","XM_005250924","NDUFB9"
"ENSG00000092098","XM_005267796","RNF31"
"ENSG00000119535","XM_005270494","CSF3R"
"ENSG00000177947","XM_005252771","ODF3"
"ENSG00000105829","XM_005250109","BET1"
"ENSG00000171729","XM_005245920","TMEM51"
"ENSG00000171729","XM_005245919","TMEM51"
"ENSG00000092098","XM_005267795","RNF31"
"ENSG00000166428","XM_005267319","PLD4"
"ENSG00000173757","XM_005257625","STAT5B"
"ENSG00000119314","XM_005252324","PTBP3"
"ENSG00000121988","XM_005263810","ZRANB3"
"ENSG00000121988","XM_005263812","ZRANB3"
"ENSG00000121988","XM_005263811","ZRANB3"
"ENSG00000121988","XM_005263809","ZRANB3"
"ENSG00000138382","XM_005246478","METTL5"
"ENSG00000138382","XM_005246479","METTL5"
"ENSG00000145242","XM_005265652","EPHA5"
"ENSG00000120457","XM_005271543","KCNJ5"
"ENSG00000177963","XM_005253052","RIC8A"
"ENSG00000177963","XM_005253053","RIC8A"
"ENSG00000186628","XM_005272426","FSD2"
"ENSG00000186628","XM_005272425","FSD2"
"ENSG00000165915","XM_005253223","SLC39A13"
"ENSG00000165915","XM_005253221","SLC39A13"
"ENSG00000186628","XM_005272428","FSD2"
"ENSG00000186628","XM_005272427","FSD2"
"ENSG00000115414","XM_005246417","FN1"
"ENSG00000115414","XM_005246416","FN1"
"ENSG00000100429","XM_005261942","HDAC10"
"ENSG00000186111","XM_005259523","PIP5K1C"
"ENSG00000186111","XM_005259524","PIP5K1C"
"ENSG00000156232","XM_005272423","WHAMM"
"ENSG00000156232","XM_005272422","WHAMM"
"ENSG00000156232","XM_005272421","WHAMM"
"ENSG00000115414","XM_005246400","FN1"
"ENSG00000115414","XM_005246399","FN1"
"ENSG00000136021","XM_005269017","SCYL2"
"ENSG00000136021","XM_005269018","SCYL2"
"ENSG00000164764","XM_005251178","SBSPON"
"ENSG00000129103","XM_005271758","SUMF2"
"ENSG00000116337","XM_005270752","AMPD2"
"ENSG00000141030","XM_005256837","COPS3"
"ENSG00000115414","XM_005246397","FN1"
"ENSG00000222004","XM_005249717","C7orf71"
"ENSG00000141030","XM_005256841","COPS3"
"ENSG00000141030","XM_005256840","COPS3"
"ENSG00000141030","XM_005256838","COPS3"
"ENSG00000165185","XM_005251739","KIAA1958"
"ENSG00000103942","XM_005272449","HOMER2"
"ENSG00000103942","XM_005272448","HOMER2"
"ENSG00000170873","XM_005251116","MTSS1"
"ENSG00000170873","XM_005251117","MTSS1"
"ENSG00000115414","XM_005246415","FN1"
"ENSG00000115414","XM_005246413","FN1"
"ENSG00000115414","XM_005246411","FN1"
"ENSG00000134460","XM_005252446","IL2RA"
"ENSG00000170873","XM_005251115","MTSS1"
"ENSG00000118702","XM_005260394","GHRH"
"ENSG00000170873","XM_005251119","MTSS1"
"ENSG00000005020","XM_005249903","SKAP2"
"ENSG00000005020","XM_005249902","SKAP2"
"ENSG00000005020","XM_005249901","SKAP2"
"ENSG00000148158","XM_005251986","SNX30"
"ENSG00000115414","XM_005246406","FN1"
"ENSG00000115414","XM_005246404","FN1"
"ENSG00000138468","XM_005247664","SENP7"
"ENSG00000138468","XM_005247661","SENP7"
"ENSG00000138468","XM_005247660","SENP7"
"ENSG00000077279","XM_005262091","DCX"
"ENSG00000138468","XM_005247662","SENP7"
"ENSG00000119457","XM_005252116","SLC46A2"
"ENSG00000163479","XM_005245466","SSR2"
"ENSG00000105289","XM_005259539","TJP3"
"ENSG00000115677","XM_005247003","HDLBP"
"ENSG00000115677","XM_005246999","HDLBP"
"ENSG00000128607","XM_005250233","KLHDC10"
"ENSG00000136866","XM_005252188","ZFP37"
"ENSG00000115677","XM_005247002","HDLBP"
"ENSG00000115677","XM_005247000","HDLBP"
"ENSG00000136866","XM_005252187","ZFP37"
"ENSG00000115677","XM_005247001","HDLBP"
"ENSG00000103550","XM_005255316","KNOP1"
"ENSG00000103550","XM_005255317","KNOP1"
"ENSG00000196616","XM_005262730","ADH1B"
"ENSG00000163946","XM_005265000","FAM208A"
"ENSG00000137411","XM_005275146","VARS2"
"ENSG00000137411","XM_005272846","VARS2"
"ENSG00000137411","XM_005249240","VARS2"
"ENSG00000141002","XM_005256298","TCF25"
"ENSG00000151079","XM_005253686","KCNA6"
"ENSG00000040633","XM_005256804","PHF23"
"ENSG00000040633","XM_005256803","PHF23"
"ENSG00000134909","XM_005271737","ARHGAP32"
"ENSG00000134909","XM_005271736","ARHGAP32"
"ENSG00000040633","XM_005256802","PHF23"
"ENSG00000185567","XM_005267299","AHNAK2"
"ENSG00000183305","XM_005277839","MAGEA2B"
"ENSG00000174628","XM_005255108","IQCK"
"ENSG00000121039","XM_005251172","RDH10"
"ENSG00000165916","XM_005253021","PSMC3"
"ENSG00000183305","XM_005277836","MAGEA2B"
"ENSG00000183305","XM_005277835","MAGEA2B"
"ENSG00000163874","XM_005271226","ZC3H12A"
"ENSG00000142082","XM_005252838","SIRT3"
"ENSG00000139637","XM_005269070","C12orf10"
"ENSG00000142082","XM_005252836","SIRT3"
"ENSG00000139637","XM_005269071","C12orf10"
"ENSG00000134184","XM_005270783","GSTM1"
"ENSG00000134184","XM_005270782","GSTM1"
"ENSG00000134184","XM_005270781","GSTM1"
"ENSG00000160803","XM_005245348","UBQLN4"
"ENSG00000160803","XM_005245347","UBQLN4"
"ENSG00000043039","XM_005271714","BARX2"
"ENSG00000185652","XM_005253693","NTF3"
"ENSG00000236625","XM_005276092","C4B"
"ENSG00000236625","XM_005276091","C4B"
"ENSG00000188130","XM_005261929","MAPK12"
"ENSG00000146842","XM_005250656","TMEM209"
"ENSG00000146842","XM_005250655","TMEM209"
"ENSG00000134201","XM_005270785","GSTM5"
"ENSG00000134201","XM_005270784","GSTM5"
"ENSG00000125505","XM_005277320","MBOAT7"
"ENSG00000125505","XM_005277220","MBOAT7"
"ENSG00000125505","XM_005277197","MBOAT7"
"ENSG00000125505","XM_005277174","MBOAT7"
"ENSG00000125505","XM_005277152","MBOAT7"
"ENSG00000125505","XM_005277127","MBOAT7"
"ENSG00000125505","XM_005259245","MBOAT7"
"ENSG00000173976","XM_005259662","RAX2"
"ENSG00000151715","XM_005271401","TMEM45B"
"ENSG00000151715","XM_005271400","TMEM45B"
"ENSG00000180697","XM_005247140","C3orf22"
"ENSG00000180697","XM_005247139","C3orf22"
"ENSG00000136404","XM_005272431","TM6SF1"
"ENSG00000118507","XM_005267229","AKAP7"
"ENSG00000118507","XM_005267228","AKAP7"
"ENSG00000136404","XM_005272434","TM6SF1"
"ENSG00000136404","XM_005272433","TM6SF1"
"ENSG00000148225","XM_005251691","WDR31"
"ENSG00000148225","XM_005251690","WDR31"
"ENSG00000197763","XM_005247095","TXNRD3"
"ENSG00000184750","XM_005277836","MAGEA2"
"ENSG00000184750","XM_005277835","MAGEA2"
"ENSG00000184750","XM_005277837","MAGEA2"
"ENSG00000093167","XM_005265540","LRRFIP2"
"ENSG00000007264","XM_005259560","MATK"
"ENSG00000093167","XM_005265552","LRRFIP2"
"ENSG00000119431","XM_005252251","HDHD3"
"ENSG00000145331","XM_005263352","TRMT10A"
"ENSG00000180269","XM_005255114","GPR139"
"ENSG00000112855","XM_005268409","HARS2"
"ENSG00000148218","XM_005251799","ALAD"
"ENSG00000198758","XM_005271193","EPS8L3"
"ENSG00000170322","XM_005271568","NFRKB"
"ENSG00000170322","XM_005271567","NFRKB"
"ENSG00000170322","XM_005271565","NFRKB"
"ENSG00000061273","XM_005268968","HDAC7"
"ENSG00000170322","XM_005271566","NFRKB"
"ENSG00000061273","XM_005268967","HDAC7"
"ENSG00000149187","XM_005252758","CELF1"
"ENSG00000048991","XM_005263630","R3HDM1"
"ENSG00000149187","XM_005252756","CELF1"
"ENSG00000169347","XM_005255259","GP2"
"ENSG00000048991","XM_005263632","R3HDM1"
"ENSG00000048991","XM_005263625","R3HDM1"
"ENSG00000048991","XM_005263621","R3HDM1"
"ENSG00000164961","XM_005251120","KIAA0196"
"ENSG00000004700","XM_005253464","RECQL"
"ENSG00000004700","XM_005253463","RECQL"
"ENSG00000004700","XM_005253462","RECQL"
"ENSG00000004700","XM_005253461","RECQL"
"ENSG00000169347","XM_005255261","GP2"
"ENSG00000169347","XM_005255260","GP2"
"ENSG00000090924","XM_005259162","PLEKHG2"
"ENSG00000090924","XM_005259161","PLEKHG2"
"ENSG00000090924","XM_005259163","PLEKHG2"
"ENSG00000101407","XM_005260621","TTI1"
"ENSG00000157653","XM_005251885","C9orf43"
"ENSG00000157653","XM_005251884","C9orf43"
"ENSG00000090924","XM_005259165","PLEKHG2"
"ENSG00000267368","XM_005250469","UPK3BL"
"ENSG00000267368","XM_005250468","UPK3BL"
"ENSG00000267368","XM_005250467","UPK3BL"
"ENSG00000146007","XM_005268379","ZMAT2"
"ENSG00000221867","XM_005274676","MAGEA3"
"ENSG00000169594","XM_005272447","BNC1"
"ENSG00000100522","XM_005268012","GNPNAT1"
"ENSG00000221867","XM_005277850","MAGEA3"
"ENSG00000169218","XM_005270778","RSPO1"
"ENSG00000170889","XM_005278287","RPS9"
"ENSG00000170889","XM_005277315","RPS9"
"ENSG00000170889","XM_005277215","RPS9"
"ENSG00000170889","XM_005277192","RPS9"
"ENSG00000170889","XM_005277169","RPS9"
"ENSG00000170889","XM_005277147","RPS9"
"ENSG00000170889","XM_005277122","RPS9"
"ENSG00000170889","XM_005259135","RPS9"
"ENSG00000170889","XM_005277316","RPS9"
"ENSG00000170889","XM_005277216","RPS9"
"ENSG00000170889","XM_005277193","RPS9"
"ENSG00000170889","XM_005277170","RPS9"
"ENSG00000170889","XM_005277148","RPS9"
"ENSG00000170889","XM_005277123","RPS9"
"ENSG00000170889","XM_005259136","RPS9"
"ENSG00000105997","XM_005249732","HOXA3"
"ENSG00000105997","XM_005249731","HOXA3"
"ENSG00000105997","XM_005249730","HOXA3"
"ENSG00000173678","XM_005250557","SPDYE2B"
"ENSG00000173678","XM_005250093","SPDYE2B"
"ENSG00000116922","XM_005270984","C1orf109"
"ENSG00000116922","XM_005270983","C1orf109"
"ENSG00000116922","XM_005270982","C1orf109"
"ENSG00000116922","XM_005270981","C1orf109"
"ENSG00000116922","XM_005270980","C1orf109"
"ENSG00000116922","XM_005270979","C1orf109"
"ENSG00000116922","XM_005270978","C1orf109"
"ENSG00000116922","XM_005270977","C1orf109"
"ENSG00000116922","XM_005270976","C1orf109"
"ENSG00000116922","XM_005270975","C1orf109"
"ENSG00000116922","XM_005270974","C1orf109"
"ENSG00000144357","XM_005246299","UBR3"
"ENSG00000101413","XM_005260480","RPRD1B"
"ENSG00000144357","XM_005246298","UBR3"
"ENSG00000138823","XM_005263025","MTTP"
"ENSG00000138039","XM_005264309","LHCGR"
"ENSG00000101901","XM_005262191","ALG13"
"ENSG00000171160","XM_005269501","MORN4"
"ENSG00000167461","XM_005259914","RAB8A"
"ENSG00000073712","XM_005267286","FERMT2"
"ENSG00000169344","XM_005255546","UMOD"
"ENSG00000073712","XM_005267285","FERMT2"
"ENSG00000169344","XM_005255547","UMOD"
"ENSG00000183484","XM_005267568","GPR132"
"ENSG00000185627","XM_005253023","PSMD13"
"ENSG00000169344","XM_005255548","UMOD"
"ENSG00000169344","XM_005255545","UMOD"
"ENSG00000106038","XM_005249640","EVX1"
"ENSG00000205309","XM_005256732","NT5M"
"ENSG00000168710","XM_005270388","AHCYL1"
"ENSG00000205309","XM_005256737","NT5M"
"ENSG00000105193","XM_005259140","RPS16"
"ENSG00000105193","XM_005259137","RPS16"
"ENSG00000105193","XM_005259138","RPS16"
"ENSG00000105193","XM_005259139","RPS16"
"ENSG00000156218","XM_005272438","ADAMTSL3"
"ENSG00000156218","XM_005272436","ADAMTSL3"
"ENSG00000156218","XM_005272437","ADAMTSL3"
"ENSG00000156218","XM_005272435","ADAMTSL3"
"ENSG00000159685","XM_005247830","CHCHD6"
"ENSG00000137501","XM_005274067","SYTL2"
"ENSG00000127995","XM_005250542","CASD1"
"ENSG00000141977","XM_005259728","CIB3"
"ENSG00000204969","XM_005268491","PCDHA2"
"ENSG00000196576","XM_005261911","PLXNB2"
"ENSG00000196576","XM_005261909","PLXNB2"
"ENSG00000137501","XM_005274065","SYTL2"
"ENSG00000137501","XM_005274061","SYTL2"
"ENSG00000137501","XM_005274060","SYTL2"
"ENSG00000196576","XM_005261910","PLXNB2"
"ENSG00000196576","XM_005261908","PLXNB2"
"ENSG00000137501","XM_005274063","SYTL2"
"ENSG00000137501","XM_005274058","SYTL2"
"ENSG00000137501","XM_005274057","SYTL2"
"ENSG00000198959","XM_005260540","TGM2"
"ENSG00000198959","XM_005260539","TGM2"
"ENSG00000198959","XM_005260538","TGM2"
"ENSG00000081154","XM_005247656","PCNP"
"ENSG00000077009","XM_005259540","NMRK2"
"ENSG00000010256","XM_005265436","UQCRC1"
"ENSG00000164329","XM_005248452","PAPD4"
"ENSG00000164329","XM_005248451","PAPD4"
"ENSG00000112282","XM_005267223","MED23"
"ENSG00000185177","XM_005271792","ZNF479"
"ENSG00000185177","XM_005271791","ZNF479"
"ENSG00000183549","XM_005255412","ACSM5"
"ENSG00000140995","XM_005256319","DEF8"
"ENSG00000140995","XM_005256316","DEF8"
"ENSG00000255408","XM_005278371","PCDHA3"
"ENSG00000255408","XM_005268490","PCDHA3"
"ENSG00000072958","XM_005260138","AP1M1"
"ENSG00000147394","XM_005274738","ZNF185"
"ENSG00000197106","XM_005271375","SLC6A17"
"ENSG00000140995","XM_005256317","DEF8"
"ENSG00000147394","XM_005277892","ZNF185"
"ENSG00000147394","XM_005277891","ZNF185"
"ENSG00000147394","XM_005274731","ZNF185"
"ENSG00000147394","XM_005274730","ZNF185"
"ENSG00000147394","XM_005277896","ZNF185"
"ENSG00000147394","XM_005277894","ZNF185"
"ENSG00000147394","XM_005274733","ZNF185"
"ENSG00000147394","XM_005274735","ZNF185"
"ENSG00000234444","XM_005250556","ZNF736"
"ENSG00000147394","XM_005277899","ZNF185"
"ENSG00000147394","XM_005277898","ZNF185"
"ENSG00000147394","XM_005274737","ZNF185"
"ENSG00000147394","XM_005277906","ZNF185"
"ENSG00000147394","XM_005277905","ZNF185"
"ENSG00000147394","XM_005274744","ZNF185"
"ENSG00000147394","XM_005274745","ZNF185"
"ENSG00000167657","XM_005259509","DAPK3"
"ENSG00000167657","XM_005259508","DAPK3"
"ENSG00000147394","XM_005277907","ZNF185"
"ENSG00000147394","XM_005274746","ZNF185"
"ENSG00000101425","XM_005260523","BPI"
"ENSG00000157657","XM_005251698","ZNF618"
"ENSG00000248713","XM_003960343","RP11-766F14.2"
"ENSG00000248713","XM_373030","RP11-766F14.2"
"ENSG00000248713","XM_001717423","RP11-766F14.2"
"ENSG00000170525","XM_005252463","PFKFB3"
"ENSG00000132906","XM_005246013","CASP9"
"ENSG00000170525","XM_005252462","PFKFB3"
"ENSG00000163947","XM_005265190","ARHGEF3"
"ENSG00000132906","XM_005246014","CASP9"
"ENSG00000163947","XM_005265189","ARHGEF3"
"ENSG00000163947","XM_005265188","ARHGEF3"
"ENSG00000163947","XM_005265186","ARHGEF3"
"ENSG00000163947","XM_005265187","ARHGEF3"
"ENSG00000103037","XM_005256151","SETD6"
"ENSG00000161010","XM_005265926","C5orf45"
"ENSG00000161010","XM_005265928","C5orf45"
"ENSG00000170525","XM_005252461","PFKFB3"
"ENSG00000161040","XM_005250206","FBXL13"
"ENSG00000161010","XM_005265927","C5orf45"
"ENSG00000155256","XM_005269504","ZFYVE27"
"ENSG00000161040","XM_005250211","FBXL13"
"ENSG00000155256","XM_005269505","ZFYVE27"
"ENSG00000155256","XM_005269506","ZFYVE27"
"ENSG00000161040","XM_005250209","FBXL13"
"ENSG00000161040","XM_005250213","FBXL13"
"ENSG00000156831","XM_005250875","NSMCE2"
"ENSG00000156831","XM_005250876","NSMCE2"
"ENSG00000008323","XM_005253704","PLEKHG6"
"ENSG00000155256","XM_005269511","ZFYVE27"
"ENSG00000155256","XM_005269510","ZFYVE27"
"ENSG00000155256","XM_005269512","ZFYVE27"
"ENSG00000176371","XM_005254935","ZSCAN2"
"ENSG00000155256","XM_005269509","ZFYVE27"
"ENSG00000155256","XM_005269508","ZFYVE27"
"ENSG00000155256","XM_005269507","ZFYVE27"
"ENSG00000155256","XM_005269503","ZFYVE27"
"ENSG00000155256","XM_005269502","ZFYVE27"
"ENSG00000136883","XM_005251684","KIF12"
"ENSG00000136883","XM_005251683","KIF12"
"ENSG00000111713","XM_005253354","GYS2"
"ENSG00000111713","XM_005253352","GYS2"
"ENSG00000185090","XM_005270511","MANEAL"
"ENSG00000183747","XM_005255094","ACSM2A"
"ENSG00000183747","XM_005255093","ACSM2A"
"ENSG00000173041","XM_005250308","ZNF680"
"ENSG00000173041","XM_005250307","ZNF680"
"ENSG00000183747","XM_005255095","ACSM2A"
"ENSG00000153802","XM_005265710","TMPRSS11D"
"ENSG00000114391","XM_005247697","RPL24"
"ENSG00000173334","XM_005250752","TRIB1"
"ENSG00000106049","XM_005249595","HIBADH"
"ENSG00000196247","XM_005250401","ZNF107"
"ENSG00000127990","XM_005250679","SGCE"
"ENSG00000137403","XM_005275390","HLA-F"
"ENSG00000137403","XM_005275115","HLA-F"
"ENSG00000137403","XM_005274960","HLA-F"
"ENSG00000137403","XM_005272809","HLA-F"
"ENSG00000127990","XM_005250676","SGCE"
"ENSG00000259938","XM_005250153","CUX1"
"ENSG00000259938","XM_005250152","CUX1"
"ENSG00000259938","XM_005250151","CUX1"
"ENSG00000259938","XM_005250150","CUX1"
